sign,landmarks,timestamp
A,"[0.5603399276733398, 0.6526732444763184, -3.524046974234807e-07, 0.6213804483413696, 0.6141108870506287, -0.04120619595050812, 0.6532496809959412, 0.5125935077667236, -0.05697666481137276, 0.6558992862701416, 0.42548882961273193, -0.06726629287004471, 0.6479452252388, 0.3605559468269348, -0.07153282314538956, 0.5896581411361694, 0.41944199800491333, -0.03602132946252823, 0.6083356738090515, 0.3977470397949219, -0.0692552775144577, 0.6209157109260559, 0.4713955521583557, -0.07938848435878754, 0.6105185747146606, 0.49389174580574036, -0.08249155431985855, 0.5411011576652527, 0.43400824069976807, -0.02967703528702259, 0.5675109028816223, 0.4402945041656494, -0.06127293407917023, 0.5872341990470886, 0.5213424563407898, -0.06144512817263603, 0.5754952430725098, 0.5207849144935608, -0.05613326281309128, 0.500789225101471, 0.47111794352531433, -0.029876409098505974, 0.525132954120636, 0.48894351720809937, -0.062457308173179626, 0.5490696430206299, 0.5503854751586914, -0.04982937499880791, 0.5415268540382385, 0.5458735823631287, -0.036233507096767426, 0.4662730097770691, 0.5141097903251648, -0.03354371711611748, 0.4851570129394531, 0.5347701907157898, -0.05317064747214317, 0.5099985599517822, 0.5739595890045166, -0.04396767541766167, 0.5086327195167542, 0.572494626045227, -0.03311322256922722]",2025-10-30T01:27:43.178569
A,"[0.5517204403877258, 0.6562294960021973, -3.896054181495856e-07, 0.6158120036125183, 0.6153799891471863, -0.04284191504120827, 0.650126576423645, 0.5150087475776672, -0.05893798917531967, 0.6526786684989929, 0.42765486240386963, -0.06844821572303772, 0.6440091133117676, 0.36233699321746826, -0.07099783420562744, 0.5828915238380432, 0.41339951753616333, -0.037030961364507675, 0.6086939573287964, 0.3941507637500763, -0.06787025183439255, 0.6202391386032104, 0.47345325350761414, -0.07639805227518082, 0.6080039143562317, 0.4937901496887207, -0.0793815553188324, 0.5343332290649414, 0.42306482791900635, -0.02893231064081192, 0.5664864778518677, 0.42853131890296936, -0.05980237200856209, 0.584915280342102, 0.5125552415847778, -0.060012537986040115, 0.5715763568878174, 0.5151235461235046, -0.05509518086910248, 0.4942984879016876, 0.45657312870025635, -0.027014559134840965, 0.5238653421401978, 0.4768231213092804, -0.05842025950551033, 0.547036349773407, 0.543094277381897, -0.0459204763174057, 0.5380146503448486, 0.5437636971473694, -0.03262616693973541, 0.46136605739593506, 0.49726545810699463, -0.028784874826669693, 0.48551952838897705, 0.5192683339118958, -0.048002324998378754, 0.508331835269928, 0.562549352645874, -0.04010121524333954, 0.504008412361145, 0.5642445087432861, -0.03026905097067356]",2025-10-30T01:27:44.200140
A,"[0.5699560642242432, 0.696479082107544, -4.122925645333453e-07, 0.6324588656425476, 0.6557070016860962, -0.04057961329817772, 0.6659111380577087, 0.5632414817810059, -0.058237724006175995, 0.673255443572998, 0.48174363374710083, -0.0704517811536789, 0.6659467816352844, 0.4186188578605652, -0.07692616432905197, 0.5928782224655151, 0.4514562785625458, -0.03943881019949913, 0.6253418922424316, 0.4410077631473541, -0.07446352392435074, 0.6365451812744141, 0.5147313475608826, -0.08795412629842758, 0.6255128383636475, 0.543390691280365, -0.09296080470085144, 0.5456556081771851, 0.4600135385990143, -0.032916247844696045, 0.5868338942527771, 0.48620572686195374, -0.06618447601795197, 0.6014053225517273, 0.5652989745140076, -0.06945700943470001, 0.5874268412590027, 0.5743158459663391, -0.06648598611354828, 0.5079590082168579, 0.49383342266082764, -0.032357774674892426, 0.5480481386184692, 0.5305323004722595, -0.06396527588367462, 0.5653500556945801, 0.5926634073257446, -0.05460558086633682, 0.5548645853996277, 0.5966185331344604, -0.043357282876968384, 0.4774448871612549, 0.5374918580055237, -0.03553437069058418, 0.5072122812271118, 0.5697270631790161, -0.054632142186164856, 0.527734637260437, 0.6091055274009705, -0.049002353101968765, 0.524601936340332, 0.6120905876159668, -0.040534645318984985]",2025-10-30T01:27:45.237342
A,"[0.5543655753135681, 0.7054232358932495, -4.4008407940054894e-07, 0.6226189732551575, 0.6690435409545898, -0.04044044390320778, 0.663713276386261, 0.5741744041442871, -0.05661413073539734, 0.6755727529525757, 0.4892627000808716, -0.06727395951747894, 0.6712740063667297, 0.4233578145503998, -0.07126900553703308, 0.5967808961868286, 0.4549391269683838, -0.03327133134007454, 0.6311520934104919, 0.44591662287712097, -0.0683024600148201, 0.6364604234695435, 0.5240261554718018, -0.082347571849823, 0.6229393482208252, 0.5460419654846191, -0.0885767713189125, 0.5488876104354858, 0.45701920986175537, -0.02678101137280464, 0.5899124145507812, 0.4840705990791321, -0.06086992099881172, 0.5996509194374084, 0.5664304494857788, -0.06501007825136185, 0.5849223732948303, 0.568226158618927, -0.06228403002023697, 0.5096392631530762, 0.48640647530555725, -0.02681310661137104, 0.5489929914474487, 0.5295906662940979, -0.05863424390554428, 0.5623593330383301, 0.594021737575531, -0.049472954124212265, 0.5508789420127869, 0.5886720418930054, -0.03844332695007324, 0.4784308075904846, 0.5256949663162231, -0.030808258801698685, 0.5085040926933289, 0.5664820075035095, -0.049604322761297226, 0.5253074765205383, 0.6093771457672119, -0.04455423727631569, 0.5193254351615906, 0.6062754988670349, -0.03675122931599617]",2025-10-30T01:27:46.272979
B,"[0.43219879269599915, 0.7963961958885193, 3.9182503996926243e-07, 0.47694870829582214, 0.7782440781593323, -0.013490303419530392, 0.5142111778259277, 0.7481403946876526, -0.019923726096749306, 0.5283961892127991, 0.7189270257949829, -0.02647191658616066, 0.5233885645866394, 0.6919935941696167, -0.03365497663617134, 0.4969717562198639, 0.6631037592887878, -0.009811672382056713, 0.5122698545455933, 0.6126172542572021, -0.022434774786233902, 0.5215668082237244, 0.5782742500305176, -0.0348651185631752, 0.5292310118675232, 0.5464078187942505, -0.0436115488409996, 0.47073185443878174, 0.6567380428314209, -0.012651227414608002, 0.4752163887023926, 0.5984041094779968, -0.022750671952962875, 0.4785318672657013, 0.5567957162857056, -0.03441166877746582, 0.4821947515010834, 0.5225627422332764, -0.042966458946466446, 0.4451090693473816, 0.6634497046470642, -0.017219841480255127, 0.4467184841632843, 0.6135832071304321, -0.027833104133605957, 0.44818511605262756, 0.5814184546470642, -0.034527864307165146, 0.450855016708374, 0.5569313764572144, -0.03834839537739754, 0.4194893538951874, 0.6838130950927734, -0.02335047349333763, 0.4206377863883972, 0.6422457695007324, -0.03369265794754028, 0.42187222838401794, 0.6139106750488281, -0.036374881863594055, 0.424794465303421, 0.5906796455383301, -0.036712147295475006]",2025-10-30T01:28:43.577639
B,"[0.42460450530052185, 0.7343442440032959, 5.458884970721556e-07, 0.4702148139476776, 0.7108776569366455, -0.03716939315199852, 0.49403443932533264, 0.6634076833724976, -0.06303934007883072, 0.46981099247932434, 0.6169571280479431, -0.08512647449970245, 0.44874441623687744, 0.5724106431007385, -0.10781034082174301, 0.48545581102371216, 0.5450159311294556, -0.06073407828807831, 0.4918528199195862, 0.43842023611068726, -0.09402996301651001, 0.49266764521598816, 0.3742794692516327, -0.11593954265117645, 0.4920841455459595, 0.31749704480171204, -0.1296788901090622, 0.44683289527893066, 0.5447536110877991, -0.06250624358654022, 0.45518967509269714, 0.4285905361175537, -0.09158818423748016, 0.4569314420223236, 0.35452163219451904, -0.11132530122995377, 0.45902854204177856, 0.29022732377052307, -0.12455195188522339, 0.4114719331264496, 0.5608997941017151, -0.0667518675327301, 0.4169657528400421, 0.4529624283313751, -0.09217525273561478, 0.42044976353645325, 0.38818612694740295, -0.106608547270298, 0.42414987087249756, 0.3335075378417969, -0.11559587717056274, 0.37614917755126953, 0.5900087356567383, -0.07381133735179901, 0.379459410905838, 0.5128542184829712, -0.09568054229021072, 0.38402748107910156, 0.4648379683494568, -0.10383646190166473, 0.3880695104598999, 0.420661062002182, -0.10809694975614548]",2025-10-30T01:28:44.604158
B,"[0.40107887983322144, 0.7888585329055786, 6.996286856519873e-07, 0.44893816113471985, 0.7613749504089355, -0.04060574620962143, 0.4734242856502533, 0.7114953994750977, -0.06891391426324844, 0.43277546763420105, 0.6736775636672974, -0.09292416274547577, 0.3909853398799896, 0.6471561193466187, -0.11848392337560654, 0.4513015151023865, 0.5798219442367554, -0.06935691833496094, 0.4478778541088104, 0.4633374810218811, -0.10605928301811218, 0.4427666962146759, 0.3915870785713196, -0.12950986623764038, 0.43719035387039185, 0.33000266551971436, -0.1439904272556305, 0.40486153960227966, 0.5821894407272339, -0.0712265595793724, 0.4015315771102905, 0.4558078944683075, -0.10304354131221771, 0.3981086015701294, 0.3756304085254669, -0.12410205602645874, 0.39665406942367554, 0.30816301703453064, -0.13778336346149445, 0.36547037959098816, 0.6048743724822998, -0.07552186399698257, 0.3596038222312927, 0.49064719676971436, -0.10368882119655609, 0.36078429222106934, 0.4205540120601654, -0.11974412202835083, 0.36436036229133606, 0.3605957329273224, -0.12936213612556458, 0.3289320468902588, 0.642508864402771, -0.08277755230665207, 0.3225783705711365, 0.5570464134216309, -0.10695891082286835, 0.32442960143089294, 0.5049399733543396, -0.11540133506059647, 0.3292650580406189, 0.45520535111427307, -0.11953972280025482]",2025-10-30T01:28:45.693498
B,"[0.40072131156921387, 0.791046142578125, 7.055304536152107e-07, 0.4467924237251282, 0.7644805908203125, -0.043675485998392105, 0.4653741419315338, 0.7184669971466064, -0.07626587897539139, 0.42051786184310913, 0.6911697387695312, -0.10414835065603256, 0.372928649187088, 0.6733065843582153, -0.13469436764717102, 0.44286176562309265, 0.5955264568328857, -0.08234687149524689, 0.4348335564136505, 0.48336949944496155, -0.12319954484701157, 0.42722517251968384, 0.4121348559856415, -0.1500270962715149, 0.4208070635795593, 0.34947913885116577, -0.16787607967853546, 0.3992171883583069, 0.6004081964492798, -0.08490408957004547, 0.3913126289844513, 0.4782310128211975, -0.12187471985816956, 0.38556933403015137, 0.3990046977996826, -0.14877928793430328, 0.3823544383049011, 0.32757368683815, -0.16792385280132294, 0.3619478940963745, 0.624144971370697, -0.08926190435886383, 0.3501162827014923, 0.5149767398834229, -0.12210288643836975, 0.34822994470596313, 0.44755691289901733, -0.14408177137374878, 0.3491610586643219, 0.3885907530784607, -0.15884169936180115, 0.3283012807369232, 0.6616049408912659, -0.09637656062841415, 0.3177257478237152, 0.5833789110183716, -0.12409237027168274, 0.316334068775177, 0.5318294167518616, -0.1374494731426239, 0.31748756766319275, 0.48196327686309814, -0.14657829701900482]",2025-10-30T01:28:46.694952
B,"[0.40582719445228577, 0.784653902053833, 7.037623959149641e-07, 0.4528891146183014, 0.7582013607025146, -0.04423992708325386, 0.47159963846206665, 0.710328996181488, -0.0773029625415802, 0.42429083585739136, 0.6810146570205688, -0.10538997501134872, 0.37593600153923035, 0.6577805280685425, -0.1360754370689392, 0.44754451513290405, 0.5917615294456482, -0.08455181866884232, 0.4395136535167694, 0.47662320733070374, -0.12561514973640442, 0.4320008158683777, 0.4045153856277466, -0.15193594992160797, 0.4255680441856384, 0.34134840965270996, -0.16928240656852722, 0.40275299549102783, 0.5964421033859253, -0.08646068722009659, 0.39447104930877686, 0.4721057713031769, -0.12378723919391632, 0.3884250819683075, 0.3910716772079468, -0.15033768117427826, 0.3849634528160095, 0.31752851605415344, -0.16907474398612976, 0.36471667885780334, 0.619099497795105, -0.09010104089975357, 0.35258519649505615, 0.50586998462677, -0.12276831269264221, 0.35002318024635315, 0.4375613033771515, -0.1444980651140213, 0.3504723906517029, 0.3774886727333069, -0.1590479612350464, 0.3305792808532715, 0.6548216938972473, -0.09638160467147827, 0.31924042105674744, 0.5747236609458923, -0.12396956980228424, 0.31792324781417847, 0.5226303935050964, -0.13735102117061615, 0.31893348693847656, 0.4721340835094452, -0.14638632535934448]",2025-10-30T01:28:47.720662
B,"[0.4071301817893982, 0.7854928970336914, 7.345406061176618e-07, 0.45203685760498047, 0.7608087062835693, -0.04633725807070732, 0.4702865183353424, 0.7167767286300659, -0.08066166937351227, 0.42609867453575134, 0.6917784810066223, -0.10983646661043167, 0.37706467509269714, 0.6748247146606445, -0.14186254143714905, 0.4481470286846161, 0.5922951102256775, -0.08616600185632706, 0.4392947554588318, 0.4810706079006195, -0.1284024864435196, 0.43184515833854675, 0.41012609004974365, -0.15648822486400604, 0.4248906672000885, 0.34737902879714966, -0.1752115786075592, 0.40370413661003113, 0.5968227386474609, -0.08757559955120087, 0.3945730924606323, 0.47411784529685974, -0.12572471797466278, 0.3879173994064331, 0.3954608738422394, -0.15384353697299957, 0.3832346796989441, 0.32423222064971924, -0.17379680275917053, 0.365630179643631, 0.6204975843429565, -0.0908048078417778, 0.35240086913108826, 0.5106074213981628, -0.12407029420137405, 0.3495984673500061, 0.4426775574684143, -0.14687329530715942, 0.34960994124412537, 0.38356804847717285, -0.16228081285953522, 0.3317405581474304, 0.6579451560974121, -0.09701074659824371, 0.3212730884552002, 0.5788480639457703, -0.12445978820323944, 0.32027333974838257, 0.5272054076194763, -0.1381639540195465, 0.32220929861068726, 0.47698676586151123, -0.14780108630657196]",2025-10-30T01:28:48.756963
B,"[0.40419238805770874, 0.7874003648757935, 7.203371410469117e-07, 0.45019251108169556, 0.759594202041626, -0.04399508982896805, 0.4664582312107086, 0.7108106017112732, -0.07671629637479782, 0.41729041934013367, 0.6838462352752686, -0.1044938713312149, 0.36770114302635193, 0.6663507223129272, -0.1350342482328415, 0.44478654861450195, 0.5937595963478088, -0.08447335660457611, 0.43658632040023804, 0.4791574478149414, -0.12566937506198883, 0.42850369215011597, 0.4074939489364624, -0.15209290385246277, 0.4215521216392517, 0.34451398253440857, -0.16959330439567566, 0.4009784460067749, 0.5989059805870056, -0.08673074096441269, 0.39198747277259827, 0.4746056795120239, -0.12427540123462677, 0.38497522473335266, 0.3946940004825592, -0.15106014907360077, 0.38052666187286377, 0.32267826795578003, -0.16996552050113678, 0.3632619082927704, 0.6227781772613525, -0.09065992385149002, 0.3501141369342804, 0.5117899179458618, -0.12399102002382278, 0.3474888205528259, 0.4435980021953583, -0.145968496799469, 0.3477579951286316, 0.3839290142059326, -0.1605720818042755, 0.32875651121139526, 0.6602098345756531, -0.09721624106168747, 0.31687653064727783, 0.5811893939971924, -0.1250164806842804, 0.31540924310684204, 0.5292001962661743, -0.1383158564567566, 0.31643685698509216, 0.4783863425254822, -0.14744682610034943]",2025-10-30T01:28:49.763988
B,"[0.3815656006336212, 0.7879152894020081, 7.375905966000573e-07, 0.4279315769672394, 0.7590787410736084, -0.04523160681128502, 0.4488309919834137, 0.7107832431793213, -0.07763245701789856, 0.40560829639434814, 0.6859303116798401, -0.10488365590572357, 0.3555680811405182, 0.6740338802337646, -0.13485662639141083, 0.4135177731513977, 0.5904609560966492, -0.08408207446336746, 0.3991478383541107, 0.47476837038993835, -0.12424290180206299, 0.3885248899459839, 0.4029051661491394, -0.14984722435474396, 0.3790816068649292, 0.3395613431930542, -0.16612163186073303, 0.36858075857162476, 0.5981385707855225, -0.08428933471441269, 0.3526761531829834, 0.4710913300514221, -0.11919409781694412, 0.3426498472690582, 0.3901176452636719, -0.14403989911079407, 0.3351767361164093, 0.3193783462047577, -0.16134992241859436, 0.33068132400512695, 0.6223184466362, -0.08615262061357498, 0.31186917424201965, 0.5090327858924866, -0.11574389040470123, 0.30545762181282043, 0.4381454586982727, -0.13558626174926758, 0.302320271730423, 0.37738463282585144, -0.14879204332828522, 0.29679375886917114, 0.6588873863220215, -0.0909913182258606, 0.2828655242919922, 0.575525164604187, -0.11504445970058441, 0.27925509214401245, 0.5233827829360962, -0.12609323859214783, 0.27799156308174133, 0.4746383726596832, -0.1335139274597168]",2025-10-30T01:28:50.809834
B,"[0.7447322010993958, 0.7331990599632263, 3.766059819554357e-08, 0.6971455216407776, 0.7197937369346619, -0.016921456903219223, 0.6614735722541809, 0.6693727374076843, -0.024239400401711464, 0.653056263923645, 0.6223865151405334, -0.032834701240062714, 0.6497043371200562, 0.5822374224662781, -0.040278926491737366, 0.6796391606330872, 0.5656972527503967, 0.0015930818626657128, 0.6723189949989319, 0.49928876757621765, -0.011585577391088009, 0.6640065908432007, 0.4555797576904297, -0.024968722835183144, 0.6563290357589722, 0.4176969826221466, -0.03581547364592552, 0.7001825571060181, 0.5570233464241028, -0.00373035273514688, 0.6876877546310425, 0.4903833270072937, -0.01790400967001915, 0.6754583716392517, 0.44410085678100586, -0.031640782952308655, 0.6632573008537292, 0.403456449508667, -0.041234251111745834, 0.7226353883743286, 0.5556475520133972, -0.013526594266295433, 0.7058266997337341, 0.49104365706443787, -0.029654527083039284, 0.6912009716033936, 0.44820436835289, -0.03906653821468353, 0.6772229671478271, 0.4109600782394409, -0.043968670070171356, 0.748354434967041, 0.5616164207458496, -0.02603849209845066, 0.7323785424232483, 0.5024785995483398, -0.04047362878918648, 0.7187802195549011, 0.4643460512161255, -0.04621679335832596, 0.7063425779342651, 0.4320851266384125, -0.048905838280916214]",2025-10-30T01:28:53.893045
B,"[0.604277491569519, 0.7952154874801636, 1.0985070275637554e-06, 0.5705865621566772, 0.8067630529403687, -0.05045579746365547, 0.5389292240142822, 0.7915376424789429, -0.0956367775797844, 0.5387088060379028, 0.7712933421134949, -0.13386330008506775, 0.5602324604988098, 0.7470369338989258, -0.17611487209796906, 0.5248331427574158, 0.6744710206985474, -0.10309885442256927, 0.5122004747390747, 0.5807781219482422, -0.14869371056556702, 0.5054783821105957, 0.5123805999755859, -0.17960883677005768, 0.5020235776901245, 0.45160216093063354, -0.20046323537826538, 0.5589243173599243, 0.6649839878082275, -0.10303600877523422, 0.5492001175880432, 0.5560881495475769, -0.1466226726770401, 0.5439800024032593, 0.4755973219871521, -0.17479388415813446, 0.5400320291519165, 0.4070715010166168, -0.19346819818019867, 0.5964623689651489, 0.6715236306190491, -0.10408560186624527, 0.5817464590072632, 0.5660540461540222, -0.1410975456237793, 0.5767592191696167, 0.4907800853252411, -0.16193924844264984, 0.5741177201271057, 0.42399081587791443, -0.17496977746486664, 0.6338921189308167, 0.6888161897659302, -0.1077643409371376, 0.6267702579498291, 0.6125296950340271, -0.13812820613384247, 0.6211958527565002, 0.554163932800293, -0.15107691287994385, 0.6163515448570251, 0.5024017691612244, -0.15920239686965942]",2025-10-30T01:28:55.165012
B,"[0.574133574962616, 0.7563273906707764, 1.029221607495856e-06, 0.5348842144012451, 0.759791374206543, -0.03555642068386078, 0.5049483180046082, 0.7367261648178101, -0.07365896552801132, 0.5116865038871765, 0.7217128872871399, -0.10750212520360947, 0.5435835123062134, 0.715351939201355, -0.14586780965328217, 0.506023645401001, 0.623252809047699, -0.08719989657402039, 0.49705153703689575, 0.5274258255958557, -0.1271183341741562, 0.4951581060886383, 0.4622876048088074, -0.1543535590171814, 0.4949181079864502, 0.4061586856842041, -0.17270515859127045, 0.5382023453712463, 0.6254575848579407, -0.09337694942951202, 0.5340654850006104, 0.5178682208061218, -0.13101893663406372, 0.5320820212364197, 0.4412271976470947, -0.15493378043174744, 0.5297573208808899, 0.37764808535575867, -0.17080830037593842, 0.5718191862106323, 0.645257294178009, -0.09969902038574219, 0.5656507015228271, 0.5426047444343567, -0.13186007738113403, 0.563558042049408, 0.471721351146698, -0.15027311444282532, 0.5620813369750977, 0.4085030257701874, -0.1618516594171524, 0.6041625142097473, 0.6761809587478638, -0.10754699259996414, 0.5996003746986389, 0.6021938920021057, -0.13516627252101898, 0.5969247817993164, 0.5475571155548096, -0.14543569087982178, 0.5943779945373535, 0.49770015478134155, -0.15153448283672333]",2025-10-30T01:28:56.196197
B,"[0.5689713358879089, 0.7490115761756897, 8.594632276981429e-07, 0.5279549956321716, 0.7513858079910278, -0.03838787600398064, 0.4964068830013275, 0.7176595330238342, -0.06978544592857361, 0.4796842932701111, 0.6907124519348145, -0.09680749475955963, 0.4906739890575409, 0.6793020963668823, -0.1256856769323349, 0.5065574645996094, 0.5939808487892151, -0.0622115321457386, 0.5005971193313599, 0.5140726566314697, -0.09601061046123505, 0.49488040804862976, 0.45425087213516235, -0.12171120196580887, 0.4920025169849396, 0.4033169150352478, -0.13990676403045654, 0.5297049880027771, 0.5950559973716736, -0.0645960122346878, 0.5265317559242249, 0.5079324841499329, -0.09747987240552902, 0.5220882892608643, 0.44021284580230713, -0.12115834653377533, 0.5211907029151917, 0.3814000189304352, -0.13676992058753967, 0.5555397272109985, 0.6147124767303467, -0.06927318871021271, 0.5517709851264954, 0.5275989770889282, -0.09976071864366531, 0.5479980707168579, 0.46550217270851135, -0.11909529566764832, 0.5485377907752991, 0.40925562381744385, -0.13105686008930206, 0.5815542340278625, 0.6480894088745117, -0.07652172446250916, 0.5807988047599792, 0.5878748893737793, -0.10314073413610458, 0.5780401229858398, 0.5422189831733704, -0.11577726155519485, 0.5772767663002014, 0.500259518623352, -0.12355486303567886]",2025-10-30T01:28:57.221035
B,"[0.573021650314331, 0.7741748094558716, 6.893259296703036e-07, 0.5308898091316223, 0.7687753438949585, -0.03450465202331543, 0.5020710229873657, 0.7390968799591064, -0.0655541867017746, 0.5058022737503052, 0.7195175290107727, -0.09287858754396439, 0.518136203289032, 0.7032679319381714, -0.12386441230773926, 0.5064965486526489, 0.644225001335144, -0.07760769873857498, 0.4897654056549072, 0.5491868257522583, -0.1152055636048317, 0.4832080006599426, 0.487439900636673, -0.1401882916688919, 0.4797096252441406, 0.43184980750083923, -0.15724079310894012, 0.5431257486343384, 0.6397187113761902, -0.08248163759708405, 0.5277248620986938, 0.5362311005592346, -0.11900177597999573, 0.5187398791313171, 0.4638369083404541, -0.1452806293964386, 0.511038601398468, 0.398343563079834, -0.16289661824703217, 0.5806601047515869, 0.6522229313850403, -0.08771274238824844, 0.5648052096366882, 0.5522415637969971, -0.12018422037363052, 0.5561532378196716, 0.4867250621318817, -0.14133158326148987, 0.5499815940856934, 0.4266510307788849, -0.1543043702840805, 0.6177148818969727, 0.6742608547210693, -0.09429057687520981, 0.6105186939239502, 0.6040250062942505, -0.12348966300487518, 0.6034229397773743, 0.5534778237342834, -0.1368299275636673, 0.5985707640647888, 0.5064897537231445, -0.14424489438533783]",2025-10-30T01:28:58.221723
B,"[0.5546000003814697, 0.7348783016204834, 7.918264373074635e-07, 0.5134134292602539, 0.7234505414962769, -0.03964221850037575, 0.48946595191955566, 0.6900288462638855, -0.0726170763373375, 0.4973525404930115, 0.662969172000885, -0.09980286657810211, 0.5111697316169739, 0.6430771350860596, -0.13023585081100464, 0.5027727484703064, 0.6106047630310059, -0.08350430428981781, 0.49181193113327026, 0.5210055708885193, -0.12205879390239716, 0.487973153591156, 0.4586849808692932, -0.14852994680404663, 0.48485180735588074, 0.4036652445793152, -0.16621792316436768, 0.5406767725944519, 0.6088725924491882, -0.0851021409034729, 0.534831166267395, 0.5140254497528076, -0.1222030520439148, 0.5278031826019287, 0.4408183693885803, -0.1483706682920456, 0.5205391049385071, 0.3767629861831665, -0.1654977649450302, 0.5775466561317444, 0.6246169805526733, -0.08714307099580765, 0.5704153180122375, 0.5328715443611145, -0.11950702220201492, 0.5639535188674927, 0.46617013216018677, -0.139703169465065, 0.5594363808631897, 0.4052753448486328, -0.15203215181827545, 0.611793041229248, 0.6500401496887207, -0.09090033918619156, 0.6092014312744141, 0.5869818925857544, -0.11952150613069534, 0.6063816547393799, 0.5349308848381042, -0.13119924068450928, 0.6063163876533508, 0.48739534616470337, -0.13721954822540283]",2025-10-30T01:28:59.280624
B,"[0.6068520545959473, 0.7756274342536926, 1.0189596650889143e-06, 0.5441608428955078, 0.7696101665496826, -0.0344066321849823, 0.5020552277565002, 0.7428761720657349, -0.06866692751646042, 0.5238974690437317, 0.7290198802947998, -0.10059104859828949, 0.5761351585388184, 0.7272502779960632, -0.1361074596643448, 0.5008590221405029, 0.6160486340522766, -0.0702168270945549, 0.4925762712955475, 0.5116913318634033, -0.10958439856767654, 0.49068382382392883, 0.44550007581710815, -0.13704857230186462, 0.4930206537246704, 0.38584983348846436, -0.15659308433532715, 0.5381656885147095, 0.6102297306060791, -0.07908573746681213, 0.5293335318565369, 0.4940633773803711, -0.11500011384487152, 0.5261906385421753, 0.4157344400882721, -0.13865284621715546, 0.5248913168907166, 0.3476444184780121, -0.15544897317886353, 0.5743984580039978, 0.6262885332107544, -0.09048575907945633, 0.5656514763832092, 0.5229939818382263, -0.12315656244754791, 0.5620495080947876, 0.4564494490623474, -0.14369460940361023, 0.5580575466156006, 0.39593571424484253, -0.1573486030101776, 0.6090688705444336, 0.6559354662895203, -0.10429766029119492, 0.6057588458061218, 0.5864123702049255, -0.13248315453529358, 0.603164792060852, 0.5394853353500366, -0.14455761015415192, 0.5983865857124329, 0.4953668713569641, -0.15293917059898376]",2025-10-30T01:29:00.318730
B,"[0.4541895389556885, 0.6723768711090088, 7.504756354137498e-07, 0.5121933221817017, 0.6303176283836365, -0.0496981181204319, 0.5340643525123596, 0.5578405261039734, -0.08288807421922684, 0.5079947710037231, 0.5051181316375732, -0.1114698052406311, 0.47937270998954773, 0.4484642744064331, -0.14141032099723816, 0.5106663107872009, 0.40921247005462646, -0.07733218371868134, 0.5093604326248169, 0.2704142928123474, -0.12115749716758728, 0.5069899559020996, 0.18792791664600372, -0.15108676254749298, 0.5025500059127808, 0.11665460467338562, -0.1704293042421341, 0.4633927643299103, 0.4199150502681732, -0.07979114353656769, 0.4637752175331116, 0.26617875695228577, -0.11923079937696457, 0.46211451292037964, 0.17025673389434814, -0.1487843543291092, 0.4606721103191376, 0.08731061220169067, -0.16916804015636444, 0.4208068251609802, 0.45164692401885986, -0.08599220961332321, 0.4192195534706116, 0.30600571632385254, -0.12252825498580933, 0.4188033938407898, 0.21989980340003967, -0.14831985533237457, 0.41877633333206177, 0.14906015992164612, -0.1649095118045807, 0.38094180822372437, 0.49988383054733276, -0.09561366587877274, 0.3782983124256134, 0.39444515109062195, -0.128586545586586, 0.3805866241455078, 0.3286657929420471, -0.14522148668766022, 0.38244354724884033, 0.26916152238845825, -0.15562434494495392]",2025-10-30T01:29:01.351015
B,"[0.5841282606124878, 0.7904896140098572, 9.393076538799505e-07, 0.6378304958343506, 0.783453106880188, -0.07439606636762619, 0.6662337779998779, 0.7393431663513184, -0.11931278556585312, 0.6325393915176392, 0.6990960240364075, -0.15350735187530518, 0.5923104882240295, 0.6667977571487427, -0.19062934815883636, 0.6209027171134949, 0.605995774269104, -0.12190337479114532, 0.6186804175376892, 0.48981064558029175, -0.1768033355474472, 0.6092513799667358, 0.411973237991333, -0.21264857053756714, 0.5998948812484741, 0.34518155455589294, -0.23593848943710327, 0.5664201974868774, 0.6029624938964844, -0.11252341419458389, 0.5572481155395508, 0.48338669538497925, -0.1620614379644394, 0.5463355779647827, 0.4011906683444977, -0.19542209804058075, 0.5388733148574829, 0.32645153999328613, -0.21874096989631653, 0.5193864107131958, 0.624151885509491, -0.10643527656793594, 0.5014747977256775, 0.5215845704078674, -0.1514333188533783, 0.49836111068725586, 0.46385884284973145, -0.1739388406276703, 0.500222384929657, 0.4166908264160156, -0.18786832690238953, 0.47678038477897644, 0.6612601280212402, -0.10528729856014252, 0.46076729893684387, 0.5861564874649048, -0.14272241294384003, 0.46176549792289734, 0.545077383518219, -0.15543921291828156, 0.468252569437027, 0.5126339197158813, -0.16239508986473083]",2025-10-30T01:29:06.617825
