sign,landmarks,timestamp
B,"[0.7665387988090515, 0.7226614356040955, 6.074983502912801e-07, 0.7199589014053345, 0.6963487267494202, -0.03467739373445511, 0.6969314813613892, 0.6396045684814453, -0.05786770209670067, 0.7429620027542114, 0.5978150367736816, -0.07788717746734619, 0.7939726114273071, 0.5759714245796204, -0.0988100916147232, 0.6940769553184509, 0.5220657587051392, -0.04870397225022316, 0.6880747675895691, 0.42209693789482117, -0.07646698504686356, 0.6869136691093445, 0.35747861862182617, -0.09776700288057327, 0.6861811876296997, 0.2994288206100464, -0.11418001353740692, 0.7309067249298096, 0.5127167701721191, -0.05146440863609314, 0.7233469486236572, 0.4045369029045105, -0.07486425340175629, 0.7202375531196594, 0.3337025046348572, -0.09545610845088959, 0.7158226370811462, 0.26739516854286194, -0.1115591749548912, 0.765985369682312, 0.5263234376907349, -0.0571708083152771, 0.7606431245803833, 0.4288519322872162, -0.07896514236927032, 0.7567489743232727, 0.36479610204696655, -0.0971260815858841, 0.7511305212974548, 0.3053039312362671, -0.11083138734102249, 0.8018894195556641, 0.5549924373626709, -0.06616054475307465, 0.8014676570892334, 0.4856965243816376, -0.08683270961046219, 0.7967948317527771, 0.4385705292224884, -0.09812022745609283, 0.791067898273468, 0.3933035135269165, -0.10659518092870712]",2025-11-03T02:07:01.113009
B,"[0.4974435865879059, 0.7134337425231934, 3.4981246699317126e-07, 0.5369802117347717, 0.7104268074035645, -0.015984080731868744, 0.5699756741523743, 0.6842103004455566, -0.02667270600795746, 0.5715185403823853, 0.6461211442947388, -0.0371103435754776, 0.5539076924324036, 0.6161208748817444, -0.050231438130140305, 0.5664885640144348, 0.597610354423523, -0.028285015374422073, 0.5787801146507263, 0.5407777428627014, -0.05079676955938339, 0.5900340676307678, 0.49714627861976624, -0.06893299520015717, 0.5998076796531677, 0.46144765615463257, -0.0815236046910286, 0.5435486435890198, 0.587663471698761, -0.034774355590343475, 0.555829644203186, 0.5234415531158447, -0.055166393518447876, 0.5668177604675293, 0.4732455611228943, -0.07327217608690262, 0.577042818069458, 0.43422815203666687, -0.08576861768960953, 0.5182983875274658, 0.5957520008087158, -0.042152196168899536, 0.5297954082489014, 0.5350058078765869, -0.06406989693641663, 0.5369691848754883, 0.49030888080596924, -0.0789075493812561, 0.5445910096168518, 0.4554315507411957, -0.0876293033361435, 0.4910091161727905, 0.6172628402709961, -0.05029260739684105, 0.5024992227554321, 0.5828660130500793, -0.07032135128974915, 0.5117617249488831, 0.5573944449424744, -0.07827804237604141, 0.5210273861885071, 0.5368413925170898, -0.08224296569824219]",2025-11-03T02:07:02.316207
B,"[0.5272302627563477, 0.7371006011962891, 4.674037938912079e-07, 0.5870056748390198, 0.7175507545471191, -0.033944666385650635, 0.6301840543746948, 0.6651434898376465, -0.05653819814324379, 0.6085758209228516, 0.6078785061836243, -0.07655580341815948, 0.5705747604370117, 0.5761733651161194, -0.09798669815063477, 0.6235472559928894, 0.5253094434738159, -0.04794559255242348, 0.6393133401870728, 0.421767920255661, -0.07934818416833878, 0.6462239027023315, 0.35618436336517334, -0.10229162871837616, 0.6507045030593872, 0.2968849539756775, -0.1186697855591774, 0.5875378251075745, 0.5224648118019104, -0.05404117330908775, 0.6043127775192261, 0.4117549657821655, -0.08223413676023483, 0.611115038394928, 0.33619600534439087, -0.10465269535779953, 0.6158584356307983, 0.2690257430076599, -0.12084370851516724, 0.5519347190856934, 0.5431023240089417, -0.06312889605760574, 0.5653078556060791, 0.43886449933052063, -0.09030580520629883, 0.5713146328926086, 0.3743441700935364, -0.10781063139438629, 0.5775203704833984, 0.3135615885257721, -0.11969541013240814, 0.514450192451477, 0.5791930556297302, -0.07507399469614029, 0.5257286429405212, 0.509140133857727, -0.10016362369060516, 0.5340464115142822, 0.463352233171463, -0.11100395768880844, 0.5424551367759705, 0.4158264696598053, -0.11808168888092041]",2025-11-03T02:07:03.324454
C,"[0.5114856958389282, 0.7637349963188171, 6.182769425322476e-07, 0.5692961812019348, 0.7470319271087646, -0.007337542250752449, 0.616837203502655, 0.7083081007003784, -0.018701588734984398, 0.6613667011260986, 0.6971592307090759, -0.03284479305148125, 0.6991433501243591, 0.6874926686286926, -0.04922892525792122, 0.584296464920044, 0.6223598122596741, -0.012900929898023605, 0.620546817779541, 0.580871045589447, -0.040341801941394806, 0.653906524181366, 0.5506818890571594, -0.06463926285505295, 0.6853471994400024, 0.5259575843811035, -0.0812573954463005, 0.571518063545227, 0.6224207878112793, -0.026802949607372284, 0.6142451763153076, 0.5759233236312866, -0.05094972997903824, 0.6533182859420776, 0.5431767106056213, -0.07368310540914536, 0.6907245516777039, 0.5168587565422058, -0.08956971019506454, 0.5590205192565918, 0.6345856189727783, -0.042571455240249634, 0.5972514748573303, 0.5844646692276001, -0.06592540442943573, 0.6312546730041504, 0.5533164143562317, -0.07987648248672485, 0.662992000579834, 0.5290157794952393, -0.08806099742650986, 0.5475571155548096, 0.6582502126693726, -0.05929834023118019, 0.5683687925338745, 0.6167935729026794, -0.07839453220367432, 0.5879197716712952, 0.5825088024139404, -0.08553588390350342, 0.6090874075889587, 0.5573941469192505, -0.0892588272690773]",2025-11-03T02:07:13.130601
C,"[0.4991645812988281, 0.5737974643707275, 3.4052800401696004e-07, 0.5867486596107483, 0.5685566663742065, 0.006523426156491041, 0.6516276597976685, 0.532016396522522, -0.0026429276913404465, 0.704042911529541, 0.5214291214942932, -0.018078196793794632, 0.7470746040344238, 0.523849368095398, -0.03266263008117676, 0.6013577580451965, 0.373980849981308, 0.006120533216744661, 0.6671951413154602, 0.33390098810195923, -0.015972711145877838, 0.7153927087783813, 0.34774351119995117, -0.03768455237150192, 0.7520427107810974, 0.3767695426940918, -0.05247058719396591, 0.5869408845901489, 0.3748970627784729, -0.013647597283124924, 0.6821464896202087, 0.32131001353263855, -0.04301975667476654, 0.7281562089920044, 0.34685763716697693, -0.06585470587015152, 0.7539571523666382, 0.38946694135665894, -0.07725818455219269, 0.579873263835907, 0.38950738310813904, -0.033845506608486176, 0.6644999384880066, 0.34429994225502014, -0.05301370471715927, 0.7168250679969788, 0.36016470193862915, -0.06413443386554718, 0.7489575147628784, 0.394845575094223, -0.06920959055423737, 0.5830563902854919, 0.42428112030029297, -0.054706115275621414, 0.649782657623291, 0.3922077417373657, -0.06414506584405899, 0.6949944496154785, 0.38605165481567383, -0.06823647767305374, 0.7296811938285828, 0.39368146657943726, -0.07077055424451828]",2025-11-03T02:07:14.164861
C,"[0.492154061794281, 0.5949044823646545, 2.2062251048282633e-07, 0.561840295791626, 0.5883449912071228, 0.005038503557443619, 0.6225623488426208, 0.5572983622550964, 0.00022315482783596963, 0.6712765097618103, 0.5464497208595276, -0.012012692168354988, 0.7151342630386353, 0.5365355014801025, -0.02400166355073452, 0.610636830329895, 0.4205848276615143, 0.02143479511141777, 0.647665798664093, 0.35434550046920776, 0.003371549304574728, 0.6841323375701904, 0.36218327283859253, -0.014730763621628284, 0.7090405225753784, 0.3866010308265686, -0.025818806141614914, 0.59661865234375, 0.4105576276779175, 0.0029888406861573458, 0.6398740410804749, 0.3326042592525482, -0.01438483502715826, 0.6821373105049133, 0.34967857599258423, -0.031395673751831055, 0.7054855823516846, 0.38661083579063416, -0.041531916707754135, 0.580249011516571, 0.40876027941703796, -0.018641352653503418, 0.6222693920135498, 0.33263081312179565, -0.03377655893564224, 0.6652995347976685, 0.3475276231765747, -0.04261082038283348, 0.6920004487037659, 0.38161876797676086, -0.046867985278367996, 0.5640093684196472, 0.4179016947746277, -0.0414111465215683, 0.5954863429069519, 0.35577717423439026, -0.05318143218755722, 0.631321907043457, 0.3487030863761902, -0.05707873776555061, 0.6587095856666565, 0.3623288869857788, -0.05842985585331917]",2025-11-03T02:07:15.169279
C,"[0.49022337794303894, 0.596696674823761, 2.2989232206782617e-07, 0.5588985085487366, 0.5913317203521729, 0.0005274870782159269, 0.6192411184310913, 0.5614244341850281, -0.007259732112288475, 0.6678500175476074, 0.5504427552223206, -0.02137928269803524, 0.7116034030914307, 0.5410322546958923, -0.03544682264328003, 0.6102985739707947, 0.42365729808807373, 0.01128864660859108, 0.6473044157028198, 0.3559466004371643, -0.009065956808626652, 0.6829328536987305, 0.36638110876083374, -0.02806401066482067, 0.7073459029197693, 0.39245113730430603, -0.03974159434437752, 0.5957796573638916, 0.41417109966278076, -0.0052748811431229115, 0.6400962471961975, 0.33651968836784363, -0.025586262345314026, 0.6818715333938599, 0.3557879626750946, -0.04392947256565094, 0.7049447894096375, 0.39388230443000793, -0.05469387024641037, 0.578049898147583, 0.41318100690841675, -0.024751439690589905, 0.6199986934661865, 0.33614110946655273, -0.04163522273302078, 0.6617787480354309, 0.352963387966156, -0.05121072754263878, 0.6874984502792358, 0.3880523145198822, -0.0558428056538105, 0.5592482089996338, 0.4235818684101105, -0.04556897282600403, 0.589241087436676, 0.35966718196868896, -0.05836223438382149, 0.6247576475143433, 0.3522801101207733, -0.06288792192935944, 0.6520132422447205, 0.36631518602371216, -0.06466655433177948]",2025-11-03T02:07:16.222576
C,"[0.49088048934936523, 0.588728129863739, 2.5933488245755143e-07, 0.5563890933990479, 0.5850511193275452, -0.0034810027573257685, 0.6164823174476624, 0.5564713478088379, -0.014199459925293922, 0.6650799512863159, 0.5465779900550842, -0.03003908507525921, 0.7095309495925903, 0.5372676849365234, -0.0460006482899189, 0.6082404851913452, 0.4212818741798401, 0.0009073428227566183, 0.6463680863380432, 0.3487858772277832, -0.02168848365545273, 0.6824623942375183, 0.358364999294281, -0.04133341833949089, 0.7073707580566406, 0.38330793380737305, -0.053443148732185364, 0.5929325819015503, 0.4129442572593689, -0.013851317577064037, 0.6376093626022339, 0.3322751522064209, -0.036658644676208496, 0.6801227331161499, 0.3501153886318207, -0.05628866329789162, 0.7039734721183777, 0.38557863235473633, -0.06798792630434036, 0.5737601518630981, 0.4135870039463043, -0.031190913170576096, 0.6152751445770264, 0.33494845032691956, -0.04935641214251518, 0.6585205793380737, 0.34925609827041626, -0.0598277673125267, 0.686355710029602, 0.3795354664325714, -0.06543159484863281, 0.552725613117218, 0.4254254698753357, -0.049938660115003586, 0.5799622535705566, 0.36154627799987793, -0.06408862769603729, 0.6162245273590088, 0.3492334187030792, -0.07022302597761154, 0.6455973386764526, 0.3565364181995392, -0.07350767403841019]",2025-11-03T02:07:17.229654
C,"[0.4884807765483856, 0.5814957022666931, 2.6434946676090476e-07, 0.5517339110374451, 0.5757445693016052, -0.0052933041006326675, 0.6127368807792664, 0.5469412207603455, -0.01676049269735813, 0.6609594821929932, 0.5357822775840759, -0.03246331959962845, 0.7041370272636414, 0.5245088338851929, -0.04788470268249512, 0.6049486398696899, 0.4092261791229248, -0.002316670026630163, 0.6406311392784119, 0.33587607741355896, -0.025222064927220345, 0.6765977144241333, 0.3487163782119751, -0.04455412179231644, 0.7022950649261475, 0.37508639693260193, -0.05627790465950966, 0.5894759893417358, 0.40081483125686646, -0.015785038471221924, 0.6322420239448547, 0.3184964060783386, -0.03815627843141556, 0.6739378571510315, 0.3389587700366974, -0.055960722267627716, 0.6971795558929443, 0.37578845024108887, -0.06612595170736313, 0.5697906613349915, 0.40220221877098083, -0.03180305287241936, 0.6089422106742859, 0.32169967889785767, -0.04935614392161369, 0.6507020592689514, 0.33697178959846497, -0.05710965394973755, 0.6779962182044983, 0.36699748039245605, -0.06076521426439285, 0.547572135925293, 0.4152069687843323, -0.049463629722595215, 0.5703392624855042, 0.35092419385910034, -0.06329638510942459, 0.604816198348999, 0.33837610483169556, -0.06795237958431244, 0.6337679028511047, 0.34392985701560974, -0.06992848217487335]",2025-11-03T02:07:18.284140
C,"[0.493376761674881, 0.5774189233779907, 2.700967343116645e-07, 0.557716429233551, 0.5715621113777161, -0.005424239207059145, 0.6185572147369385, 0.5441635847091675, -0.01721903309226036, 0.6672576665878296, 0.5345239043235779, -0.03326704353094101, 0.7112782597541809, 0.52413010597229, -0.04921239987015724, 0.6115331649780273, 0.4060572385787964, -0.0021387527231127024, 0.6480103731155396, 0.3335896134376526, -0.02501550503075123, 0.68328458070755, 0.3440597951412201, -0.044634852558374405, 0.7091506123542786, 0.36827564239501953, -0.05666189268231392, 0.5960028767585754, 0.39805883169174194, -0.015757352113723755, 0.6390111446380615, 0.31830817461013794, -0.03764307126402855, 0.6803169846534729, 0.33518439531326294, -0.05563424527645111, 0.7047173380851746, 0.36892902851104736, -0.06630884110927582, 0.5761193633079529, 0.39988166093826294, -0.03200560435652733, 0.6145091652870178, 0.3210238218307495, -0.049079105257987976, 0.6558712124824524, 0.33186784386634827, -0.05729943886399269, 0.6843843460083008, 0.35833725333213806, -0.061696331948041916, 0.5535939335823059, 0.413402259349823, -0.04995713755488396, 0.5750181078910828, 0.34815770387649536, -0.06354176998138428, 0.6091617941856384, 0.33327317237854004, -0.06835099309682846, 0.6389116644859314, 0.33726808428764343, -0.07066623866558075]",2025-11-03T02:07:19.288713
C,"[0.49642887711524963, 0.5939979553222656, 2.398566607553221e-07, 0.5607320666313171, 0.5920417904853821, -0.001664959010668099, 0.6206789016723633, 0.5626598000526428, -0.010973991826176643, 0.6685175895690918, 0.5531739592552185, -0.025397099554538727, 0.7115635871887207, 0.5469361543655396, -0.04011153429746628, 0.6138622164726257, 0.4305742383003235, 0.00029585830634459853, 0.6511640548706055, 0.36150047183036804, -0.02195444516837597, 0.6866462826728821, 0.3732433319091797, -0.04065681993961334, 0.7113035321235657, 0.39939171075820923, -0.051967594772577286, 0.5986486673355103, 0.42252734303474426, -0.015113922767341137, 0.6406036019325256, 0.34141796827316284, -0.03641273453831673, 0.6834700107574463, 0.35762566328048706, -0.05315009132027626, 0.7076184153556824, 0.3922792375087738, -0.06287264823913574, 0.5788856744766235, 0.4235820770263672, -0.032947227358818054, 0.6190283298492432, 0.34345078468322754, -0.051189273595809937, 0.6617854237556458, 0.3562556207180023, -0.05890027806162834, 0.6896228194236755, 0.3846110701560974, -0.06226649507880211, 0.5571719408035278, 0.4353303611278534, -0.05198010802268982, 0.5840813517570496, 0.37129807472229004, -0.06715644896030426, 0.6195278167724609, 0.36016392707824707, -0.071563720703125, 0.6478255391120911, 0.36744022369384766, -0.07293681800365448]",2025-11-03T02:07:20.322666
C,"[0.49633169174194336, 0.5980764031410217, 2.700408572309243e-07, 0.5630027055740356, 0.5936779379844666, -0.001076283399015665, 0.6236619353294373, 0.5653904676437378, -0.009206880815327168, 0.6715874075889587, 0.5540104508399963, -0.02285444363951683, 0.7151356935501099, 0.5450873970985413, -0.03641593083739281, 0.6150861382484436, 0.4282546639442444, 0.009699792601168156, 0.6523611545562744, 0.3631882071495056, -0.00919425394386053, 0.6881223320960999, 0.36722469329833984, -0.026782864704728127, 0.7140152454376221, 0.3858529329299927, -0.03798887878656387, 0.6005477905273438, 0.41838330030441284, -0.005320376250892878, 0.6438164710998535, 0.34359604120254517, -0.02553977072238922, 0.6852774620056152, 0.3626375198364258, -0.04323088377714157, 0.7090731263160706, 0.3997005820274353, -0.05326678976416588, 0.5826647281646729, 0.4179951548576355, -0.023068970069289207, 0.6227331757545471, 0.34347498416900635, -0.04013655707240105, 0.6652477383613586, 0.36051303148269653, -0.04928428307175636, 0.6931220293045044, 0.3945715129375458, -0.05346612632274628, 0.563023567199707, 0.42941775918006897, -0.04212922602891922, 0.5898785591125488, 0.3685009777545929, -0.05552498251199722, 0.6248077750205994, 0.36360815167427063, -0.06018310785293579, 0.6528149843215942, 0.3786905109882355, -0.06185678020119667]",2025-11-03T02:07:21.346428
C,"[0.5011069774627686, 0.5940346717834473, 2.6985196655004984e-07, 0.5662814974784851, 0.5901502966880798, -0.0024463338777422905, 0.6251143217086792, 0.5613563060760498, -0.01170668751001358, 0.6726066470146179, 0.5506637096405029, -0.026085862889885902, 0.7158483266830444, 0.5408863425254822, -0.04060113802552223, 0.6163861751556396, 0.42656800150871277, 0.0055080195888876915, 0.6532827019691467, 0.3593342900276184, -0.014801178127527237, 0.6890823841094971, 0.3641386330127716, -0.03326825797557831, 0.7150015830993652, 0.3834516704082489, -0.0450933575630188, 0.6017631888389587, 0.4182583689689636, -0.009145757183432579, 0.6444982886314392, 0.34173673391342163, -0.03127908334136009, 0.6862172484397888, 0.3591853976249695, -0.05041496828198433, 0.7103447318077087, 0.3944219946861267, -0.06140660494565964, 0.5836143493652344, 0.4193675220012665, -0.026445576921105385, 0.6229844093322754, 0.3419851064682007, -0.04452045261859894, 0.6659457087516785, 0.35449498891830444, -0.05505923926830292, 0.6948535442352295, 0.3835763931274414, -0.060361720621585846, 0.563554584980011, 0.432085245847702, -0.04503345116972923, 0.589352011680603, 0.37004750967025757, -0.05917545035481453, 0.6245545148849487, 0.35913535952568054, -0.06529736518859863, 0.6537883877754211, 0.36737024784088135, -0.0683714896440506]",2025-11-03T02:07:22.378168
C,"[0.494841605424881, 0.5875335335731506, 2.42004773554072e-07, 0.5633676052093506, 0.5856069326400757, 0.0018660866189748049, 0.623254120349884, 0.5582641363143921, -0.005530345719307661, 0.6707267165184021, 0.54944908618927, -0.019469941034913063, 0.7144016623497009, 0.5426019430160522, -0.03369028866291046, 0.6139513254165649, 0.42259252071380615, 0.012298705987632275, 0.6531232595443726, 0.3572586476802826, -0.007340387906879187, 0.6896844506263733, 0.3662182092666626, -0.026015689596533775, 0.7151995897293091, 0.3899320662021637, -0.03788239136338234, 0.600345253944397, 0.4144865870475769, -0.0049926056526601315, 0.6446017622947693, 0.33945319056510925, -0.026260657235980034, 0.6882780194282532, 0.36022448539733887, -0.04556439816951752, 0.7127107381820679, 0.39892271161079407, -0.05687006190419197, 0.5833800435066223, 0.41480180621147156, -0.02499190717935562, 0.6268687844276428, 0.3403436541557312, -0.04284659028053284, 0.6721593141555786, 0.3590962886810303, -0.05381997674703598, 0.700435221195221, 0.39461249113082886, -0.05928366631269455, 0.565324068069458, 0.4267422556877136, -0.04603741690516472, 0.5973669290542603, 0.3651878237724304, -0.059747446328401566, 0.6347554326057434, 0.3597717583179474, -0.06540229171514511, 0.6630412340164185, 0.3742159307003021, -0.06803450733423233]",2025-11-03T02:07:23.393680
C,"[0.4968757629394531, 0.5775021314620972, 2.439342097204644e-07, 0.5634615421295166, 0.5718432068824768, 0.00042781236697919667, 0.6236663460731506, 0.5414711236953735, -0.007294474169611931, 0.6718494296073914, 0.5292985439300537, -0.020918499678373337, 0.7154719233512878, 0.5185332894325256, -0.03458695486187935, 0.6114569902420044, 0.40567806363105774, 0.010898740962147713, 0.6470429301261902, 0.33801376819610596, -0.007431155536323786, 0.6827807426452637, 0.3459649980068207, -0.024983098730444908, 0.7086331248283386, 0.36816906929016113, -0.03616940975189209, 0.5969870090484619, 0.39738786220550537, -0.005157095845788717, 0.6396528482437134, 0.3199574947357178, -0.02471861243247986, 0.6826974749565125, 0.3395252525806427, -0.04260961711406708, 0.7081321477890015, 0.37702977657318115, -0.053102340549230576, 0.579448401927948, 0.39731043577194214, -0.023890404030680656, 0.6217445135116577, 0.31978529691696167, -0.040636565536260605, 0.6659639477729797, 0.3366212546825409, -0.05040479451417923, 0.6946600079536438, 0.3705870509147644, -0.05526120588183403, 0.5612131953239441, 0.40856683254241943, -0.04375987872481346, 0.5914833545684814, 0.34644854068756104, -0.05695406720042229, 0.6272350549697876, 0.3402337431907654, -0.06171698123216629, 0.6547433733940125, 0.353767454624176, -0.06369679421186447]",2025-11-03T02:07:24.403700
C,"[0.5855811834335327, 0.7551419138908386, 2.896913997574302e-07, 0.6356916427612305, 0.7213343977928162, -0.012058999389410019, 0.679715096950531, 0.6619333624839783, -0.024539293721318245, 0.7188243865966797, 0.6245845556259155, -0.039223648607730865, 0.7506563663482666, 0.587972104549408, -0.054395049810409546, 0.6318188905715942, 0.5464399456977844, -0.011415323242545128, 0.6350218057632446, 0.4674167335033417, -0.034664034843444824, 0.6626551747322083, 0.45179733633995056, -0.05422801151871681, 0.690550684928894, 0.45191875100135803, -0.06620769202709198, 0.6116854548454285, 0.5490314364433289, -0.020091628655791283, 0.6157684922218323, 0.46268242597579956, -0.042713847011327744, 0.6507267951965332, 0.44981253147125244, -0.06125815212726593, 0.6811813712120056, 0.461910605430603, -0.07204127311706543, 0.5914350152015686, 0.5648066997528076, -0.031268730759620667, 0.5890016555786133, 0.48214560747146606, -0.048484690487384796, 0.619697630405426, 0.466048002243042, -0.05773250758647919, 0.6492473483085632, 0.4700821042060852, -0.06257962435483932, 0.5723093152046204, 0.5924920439720154, -0.04446377977728844, 0.5641276836395264, 0.5279718637466431, -0.05816841125488281, 0.5824553966522217, 0.49406540393829346, -0.06400316953659058, 0.6060023903846741, 0.4761091470718384, -0.06695190072059631]",2025-11-03T02:07:25.436363
C,"[0.5487844944000244, 0.7722256183624268, 2.806455938753061e-07, 0.6224385499954224, 0.7312683463096619, 0.00826486200094223, 0.6799201965332031, 0.677618145942688, -0.0022945543751120567, 0.7280622124671936, 0.6555120348930359, -0.021346131339669228, 0.7715151309967041, 0.6457393765449524, -0.04147585481405258, 0.6360648274421692, 0.5541957020759583, 0.003019545925781131, 0.6597423553466797, 0.4559028446674347, -0.024217354133725166, 0.7042089700698853, 0.46413689851760864, -0.04711771756410599, 0.7379853129386902, 0.49204638600349426, -0.06079905480146408, 0.620148241519928, 0.5595159530639648, -0.01959991827607155, 0.6498595476150513, 0.4543415904045105, -0.04655713587999344, 0.7050126791000366, 0.46983227133750916, -0.06666924059391022, 0.7381400465965271, 0.507307231426239, -0.07834794372320175, 0.6030087471008301, 0.5733560919761658, -0.043981101363897324, 0.6334521174430847, 0.47322311997413635, -0.06312748044729233, 0.6885013580322266, 0.48139244318008423, -0.07151585072278976, 0.7246608138084412, 0.510535478591919, -0.07563062757253647, 0.5886655449867249, 0.5964864492416382, -0.06902564316987991, 0.6103101968765259, 0.5253956317901611, -0.08260860294103622, 0.6497524976730347, 0.5085024833679199, -0.08714903891086578, 0.6810228228569031, 0.512169361114502, -0.08951040357351303]",2025-11-03T02:07:26.976937
C,"[0.5348141193389893, 0.7782796025276184, 2.723502916524012e-07, 0.6024261116981506, 0.7435563206672668, -0.007560365833342075, 0.6631017923355103, 0.6841026544570923, -0.023625150322914124, 0.7135400772094727, 0.6544269919395447, -0.0440114326775074, 0.7598963975906372, 0.6250276565551758, -0.06569623202085495, 0.6203599572181702, 0.5457770824432373, -0.019117452204227448, 0.6336236000061035, 0.4424428343772888, -0.049702730029821396, 0.6728425621986389, 0.4383888244628906, -0.07323215901851654, 0.706488311290741, 0.45576685667037964, -0.08744113892316818, 0.5976709723472595, 0.5474385619163513, -0.03598802536725998, 0.6128573417663574, 0.42773908376693726, -0.0672939196228981, 0.6619967222213745, 0.42859941720962524, -0.09108511358499527, 0.6961703896522522, 0.4613896608352661, -0.10511429607868195, 0.5728486776351929, 0.5631678104400635, -0.05474037304520607, 0.5851127505302429, 0.44802308082580566, -0.07942131161689758, 0.6328593492507935, 0.44029319286346436, -0.09264008700847626, 0.6698758006095886, 0.4601166248321533, -0.0998988151550293, 0.5477300882339478, 0.5924651026725769, -0.07488301396369934, 0.5504963994026184, 0.5044294595718384, -0.09553266316652298, 0.5848698019981384, 0.46930986642837524, -0.1052735224366188, 0.6191407442092896, 0.4584319591522217, -0.1109776720404625]",2025-11-03T02:07:28.030903
C,"[0.7971080541610718, 0.5331181287765503, -9.658606359153055e-08, 0.7083688378334045, 0.5256906151771545, 0.0022423455957323313, 0.630831241607666, 0.49155813455581665, -0.009463963098824024, 0.5717036128044128, 0.488709956407547, -0.027153797447681427, 0.5211934447288513, 0.4860244393348694, -0.045168209820985794, 0.658143162727356, 0.3305591940879822, 0.009666324593126774, 0.5989199280738831, 0.2728806138038635, -0.013426097109913826, 0.5525938868522644, 0.2596014142036438, -0.036111123859882355, 0.5146936178207397, 0.2633083462715149, -0.05166344344615936, 0.6743043065071106, 0.3218560218811035, -0.01010169181972742, 0.5982860922813416, 0.25966671109199524, -0.03396867588162422, 0.5468777418136597, 0.25480180978775024, -0.05331549420952797, 0.5071103572845459, 0.26785919070243835, -0.06577879190444946, 0.6929912567138672, 0.33014658093452454, -0.033105093985795975, 0.6183066368103027, 0.2606988549232483, -0.05295303836464882, 0.5675951242446899, 0.25059306621551514, -0.06123914197087288, 0.5283091068267822, 0.2539588212966919, -0.06596887856721878, 0.7089634537696838, 0.35616692900657654, -0.056897569447755814, 0.6602348685264587, 0.2909393310546875, -0.0718582272529602, 0.6238330602645874, 0.25308722257614136, -0.07734895497560501, 0.5905209183692932, 0.22115446627140045, -0.08084322512149811]",2025-11-03T02:07:37.120313
C,"[0.7590947151184082, 0.6658926010131836, -1.3710295831970143e-07, 0.6586930155754089, 0.647222101688385, 0.00589683186262846, 0.5856224298477173, 0.6070032715797424, -0.013545355759561062, 0.5232547521591187, 0.6083216071128845, -0.039293233305215836, 0.47055304050445557, 0.6144621968269348, -0.06740840524435043, 0.638388454914093, 0.4631757438182831, -0.013616733253002167, 0.5629420280456543, 0.40304505825042725, -0.05086430162191391, 0.5132577419281006, 0.3915848731994629, -0.08302638679742813, 0.4685938358306885, 0.40587928891181946, -0.10422486066818237, 0.6573535799980164, 0.4659593999385834, -0.04154793545603752, 0.5742361545562744, 0.37181562185287476, -0.08739344775676727, 0.5145641565322876, 0.37091997265815735, -0.11773178726434708, 0.4641905426979065, 0.3984667658805847, -0.13457484543323517, 0.6759531497955322, 0.4935363829135895, -0.07027518004179001, 0.6043099164962769, 0.39678117632865906, -0.10272914916276932, 0.5478313565254211, 0.37134552001953125, -0.11491672694683075, 0.5008299946784973, 0.36342906951904297, -0.12150397896766663, 0.6827550530433655, 0.5409662127494812, -0.09842002391815186, 0.6377916932106018, 0.471832811832428, -0.12110080569982529, 0.6004688739776611, 0.4278774559497833, -0.12778404355049133, 0.565122127532959, 0.3863978981971741, -0.13268642127513885]",2025-11-03T02:07:38.120408
C,"[0.781613290309906, 0.7338355779647827, -7.306939409090774e-08, 0.6880062818527222, 0.7146350145339966, 0.005592765286564827, 0.6082725524902344, 0.6742176413536072, -0.009558798745274544, 0.5480638146400452, 0.677973747253418, -0.03207661211490631, 0.49385327100753784, 0.6849908828735352, -0.05667946860194206, 0.6329954266548157, 0.5287085175514221, 0.00377834914252162, 0.5674006938934326, 0.4616771936416626, -0.02780657261610031, 0.5232288241386414, 0.45250576734542847, -0.059747714549303055, 0.48158425092697144, 0.4713134467601776, -0.0811353325843811, 0.6561097502708435, 0.5286348462104797, -0.02223430573940277, 0.5844411253929138, 0.43552425503730774, -0.0628344938158989, 0.5311888456344604, 0.4396612048149109, -0.09715314954519272, 0.4841061234474182, 0.4781067967414856, -0.1166374534368515, 0.6837431788444519, 0.5453230142593384, -0.04972662776708603, 0.6184219717979431, 0.44762158393859863, -0.0776842013001442, 0.5660720467567444, 0.4326695203781128, -0.09573075920343399, 0.5207018852233887, 0.4441189765930176, -0.10609284788370132, 0.7089084982872009, 0.5796124935150146, -0.07698342204093933, 0.661261260509491, 0.5149390697479248, -0.09391622990369797, 0.6222072839736938, 0.47786933183670044, -0.10155712813138962, 0.5855876207351685, 0.4501614272594452, -0.10729804635047913]",2025-11-03T02:07:39.132856
